,unique_key,created_date,closed_date,agency_acronym,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,due_date,resolution_date,community_board,borough,latitude,longitude,dirty_long,dirty_lat
1531657,28181949,2014-06-03 20:56:00,2014-06-05 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11230.0,1325 FOSTER AVENUE,FOSTER AVENUE,BROOKLYN,Closed,,2014-06-05 12:00:00,14 BROOKLYN,BROOKLYN,40.6333696554,-73.964529929,-73.96,40.63
1531658,28181950,2014-06-03 10:25:00,2014-06-05 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11221.0,462 PULASKI STREET,PULASKI STREET,BROOKLYN,Closed,,2014-06-05 12:00:00,03 BROOKLYN,BROOKLYN,40.6943030277,-73.9323162793,-73.93,40.69
1531659,28181951,2014-06-03 12:01:00,2014-06-05 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11221.0,497 MONROE STREET,MONROE STREET,BROOKLYN,Closed,,2014-06-05 12:00:00,03 BROOKLYN,BROOKLYN,40.687018424499996,-73.93718783140001,-73.94,40.69
1531660,28181969,2014-06-03 19:30:00,2014-06-04 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11370.0,,,East Elmhurst,Closed,,2014-06-04 12:00:00,03 QUEENS,QUEENS,40.764853518,-73.8861164414,-73.89,40.76
1531661,28181971,2014-06-03 09:09:00,2014-06-04 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,,,BRONX,Closed,,2014-06-04 12:00:00,10 BRONX,BRONX,40.8522704178,-73.8285325938,-73.83,40.85
1531662,28181976,2014-06-03 21:57:50,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10010.0,145 EAST 23 STREET,EAST 23 STREET,NEW YORK,Assigned,07/18/2014 09:57:50 PM,2014-09-24 10:06:00,06 MANHATTAN,MANHATTAN,40.7393414206,-73.98432432189999,-73.98,40.74
1531663,28181995,2014-06-03 02:23:00,2014-06-03 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472.0,1057 BOYNTON AVENUE,BOYNTON AVENUE,BRONX,Closed,,2014-06-03 12:00:00,09 BRONX,BRONX,40.8253632432,-73.8774783849,-73.88,40.83
1531664,28182010,2014-06-03 13:44:00,2014-06-04 12:00:00,DSNY,A - Queens,Dirty Conditions,E11 Litter Surveillance,Sidewalk,11355.0,54-37 151 STREET,151 STREET,Flushing,Closed,,2014-06-04 12:00:00,07 QUEENS,QUEENS,40.7456792576,-73.8164030355,-73.82,40.75
1531665,28182012,2014-06-03 00:00:00,2014-06-09 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10466.0,949 EAST 232 STREET,EAST 232 STREET,BRONX,Closed,07/03/2014 08:25:45 AM,2014-06-09 00:00:00,12 BRONX,BRONX,40.8904743073,-73.85055796479999,-73.85,40.89
1531666,28182025,2014-06-03 19:30:00,2014-06-04 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10454.0,,,BRONX,Closed,,2014-06-04 12:00:00,01 BRONX,BRONX,40.8079057637,-73.9200453677,-73.92,40.81
1531667,28182026,2014-06-03 13:40:00,2014-06-04 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10455.0,,,BRONX,Closed,,2014-06-04 12:00:00,01 BRONX,BRONX,40.814936845700004,-73.914953877,-73.91,40.81
1531668,28182027,2014-06-03 13:40:00,2014-06-04 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10469.0,,,BRONX,Closed,,2014-06-04 12:00:00,12 BRONX,BRONX,40.8747045037,-73.858027766,-73.86,40.87
1531669,28182028,2014-06-03 10:42:00,2014-06-05 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11225.0,599 FLATBUSH AVENUE,FLATBUSH AVENUE,BROOKLYN,Closed,,2014-06-05 12:00:00,09 BROOKLYN,BROOKLYN,40.6587246613,-73.9605049496,-73.96,40.66
1531670,28182054,2014-06-03 07:03:00,2014-06-04 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11219.0,1439 55 STREET,55 STREET,BROOKLYN,Closed,,2014-06-04 12:00:00,12 BROOKLYN,BROOKLYN,40.629781952399995,-73.9924812538,-73.99,40.63
1531671,28182061,2014-06-03 10:18:00,,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,11207.0,2191 LINDEN BOULEVARD,LINDEN BOULEVARD,BROOKLYN,Started,,2014-06-03 10:21:00,05 BROOKLYN,BROOKLYN,40.6622858334,-73.8820383405,-73.88,40.66
1531672,28182113,2014-06-03 00:00:00,2014-06-05 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10463.0,3873 ORLOFF AVENUE,ORLOFF AVENUE,BRONX,Closed,07/03/2014 11:30:37 PM,2014-06-05 00:00:00,08 BRONX,BRONX,40.884178618,-73.8961574296,-73.9,40.88
1531673,28182199,2014-06-03 06:24:00,2014-06-03 12:00:00,DSNY,BCC - Bronx,Sanitation Condition,12 Dead Animals,Sidewalk,,,,,Closed,,2014-06-03 12:00:00,12 BRONX,BRONX,,,,
1531674,28182203,2014-06-03 09:15:00,2014-06-03 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11211.0,441 KEAP STREET,KEAP STREET,BROOKLYN,Closed,,2014-06-03 12:00:00,01 BROOKLYN,BROOKLYN,40.712156921,-73.9526747175,-73.95,40.71
1531675,28182262,2014-06-03 06:51:34,2014-08-03 06:37:53,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,10467.0,3440 JEROME AVENUE,JEROME AVENUE,BRONX,Closed,08/02/2014 06:51:34 AM,2014-08-03 06:37:53,07 BRONX,BRONX,40.881615693,-73.88248817770001,-73.88,40.88
1531676,28182466,2014-06-03 12:44:00,2014-06-04 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11229.0,2705 KINGS HIGHWAY,KINGS HIGHWAY,BROOKLYN,Closed,,2014-06-04 12:00:00,14 BROOKLYN,BROOKLYN,40.6143306595,-73.9472837063,-73.95,40.61
1531677,28182339,2014-06-03 17:00:50,2014-08-03 06:38:19,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Toilet Facility,Restaurant/Bar/Deli/Bakery,10011.0,229 7 AVENUE,7 AVENUE,NEW YORK,Closed,08/02/2014 05:00:50 PM,2014-08-03 06:38:20,04 MANHATTAN,MANHATTAN,40.7442966742,-73.9954853288,-74.0,40.74
1531678,28182380,2014-06-03 20:54:00,2014-06-06 12:00:00,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11230.0,1321 FOSTER AVENUE,FOSTER AVENUE,BROOKLYN,Closed,,2014-06-06 12:00:00,14 BROOKLYN,BROOKLYN,40.633358684,-73.9645551548,-73.96,40.63
1531679,28182420,2014-06-03 00:00:00,2014-06-10 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10027.0,453 WEST 125 STREET,WEST 125 STREET,NEW YORK,Closed,07/03/2014 11:36:36 AM,2014-06-10 00:00:00,09 MANHATTAN,MANHATTAN,40.8127611846,-73.9557135967,-73.96,40.81
1531680,28182423,2014-06-03 00:00:00,2014-06-10 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Mixed Use Building,10025.0,963 AMSTERDAM AVENUE,AMSTERDAM AVENUE,NEW YORK,Closed,07/03/2014 09:03:09 AM,2014-06-10 00:00:00,07 MANHATTAN,MANHATTAN,40.801250292,-73.96510506979999,-73.97,40.8
1531681,28182424,2014-06-03 04:27:38,2014-06-03 05:28:09,NYPD,New York City Police Department,Drinking,After Hours - Licensed Est,Club/Bar/Restaurant,11429.0,,,QUEENS VILLAGE,Closed,06/03/2014 12:27:38 PM,2014-06-03 05:28:09,13 QUEENS,QUEENS,40.7034339848,-73.7405020318,-73.74,40.7
1531682,28182434,2014-06-03 15:50:00,2014-06-04 12:00:00,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11354.0,,,Flushing,Closed,,2014-06-04 12:00:00,07 QUEENS,QUEENS,40.7757094292,-73.8463203747,-73.85,40.78
1531683,28182435,2014-06-03 14:50:00,2014-06-04 12:00:00,DSNY,P - Manhattan and Bronx,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10027.0,320 SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,NEW YORK,Closed,,2014-06-04 12:00:00,10 MANHATTAN,MANHATTAN,40.811338000300005,-73.9521634704,-73.95,40.81
1531684,28182475,2014-06-03 15:54:00,2014-06-05 12:00:00,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11354.0,,,Flushing,Closed,,2014-06-05 12:00:00,07 QUEENS,QUEENS,40.7757094292,-73.8463203747,-73.85,40.78
1531685,28182481,2014-06-03 00:00:00,2014-06-06 10:05:34,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10460.0,1729 TAYLOR AVENUE,TAYLOR AVENUE,BRONX,Closed,07/03/2014 04:20:36 PM,2014-06-06 10:05:34,11 BRONX,BRONX,40.8425718227,-73.86926779,-73.87,40.84
1531686,28182491,2014-06-03 00:00:00,2014-05-15 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Construction Site,10012.0,70 THOMPSON STREET,THOMPSON STREET,NEW YORK,Pending,07/03/2014 01:30:21 PM,2014-06-03 13:33:53,02 MANHATTAN,MANHATTAN,40.724416472399994,-74.0030016674,-74.0,40.72
1531687,28182500,2014-06-03 00:00:00,2014-05-27 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Mixed Use Building,11233.0,309 SARATOGA AVENUE,SARATOGA AVENUE,BROOKLYN,Pending,07/03/2014 07:02:24 AM,2014-06-03 07:10:33,16 BROOKLYN,BROOKLYN,40.675227514,-73.9165921064,-73.92,40.68
1531688,28182517,2014-06-03 06:26:00,2014-06-05 12:00:00,DSNY,BCC - Staten Island,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,SEGUIEN AVE,SEGUIEN AVE,,Closed,,2014-06-05 12:00:00,03 STATEN ISLAND,STATEN ISLAND,,,,
1531689,28182518,2014-06-03 05:21:00,2014-06-05 12:00:00,DSNY,Queens East 12,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11433.0,,,Jamaica,Closed,,2014-06-05 12:00:00,12 QUEENS,QUEENS,40.6976695826,-73.8009414552,-73.8,40.7
1531690,28182520,2014-06-03 11:06:00,2014-06-03 12:00:00,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11219.0,1357 BAY RIDGE AVENUE,BAY RIDGE AVENUE,BROOKLYN,Closed,,2014-06-03 12:00:00,10 BROOKLYN,BROOKLYN,40.6229778327,-74.0026765017,-74.0,40.62
1531691,28182522,2014-06-03 00:00:00,2014-06-13 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11234.0,1362 EAST 58 STREET,EAST 58 STREET,BROOKLYN,Closed,07/03/2014 08:14:54 PM,2014-06-13 00:00:00,18 BROOKLYN,BROOKLYN,40.6210694151,-73.9193830378,-73.92,40.62
1531692,28182586,2014-06-03 08:03:00,2014-06-04 12:00:00,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10032.0,97 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,NEW YORK,Closed,,2014-06-04 12:00:00,12 MANHATTAN,MANHATTAN,40.838375169,-73.9437921822,-73.94,40.84
1531693,28182587,2014-06-03 10:13:00,2014-06-04 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11203.0,1186 UTICA AVENUE,UTICA AVENUE,BROOKLYN,Closed,,2014-06-04 12:00:00,17 BROOKLYN,BROOKLYN,40.6436107961,-73.9295210102,-73.93,40.64
1531694,28182589,2014-06-03 19:26:29,2014-06-17 15:30:47,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11422.0,134-11 BROOKVILLE BOULEVARD,BROOKVILLE BOULEVARD,ROSEDALE,Closed,06/17/2014 07:26:29 PM,2014-06-17 15:30:47,13 QUEENS,QUEENS,40.673226014099995,-73.73377723770001,-73.73,40.67
1531695,28182595,2014-06-03 15:30:00,2014-06-04 12:00:00,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10039.0,210 WEST 145 STREET,WEST 145 STREET,NEW YORK,Closed,,2014-06-04 12:00:00,10 MANHATTAN,MANHATTAN,40.8219213227,-73.9397702917,-73.94,40.82
1531696,28182596,2014-06-03 19:30:00,2014-06-04 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,SHELL ROAD,SHELL ROAD,,Closed,,2014-06-04 12:00:00,13 BROOKLYN,BROOKLYN,,,,
1531697,28182618,2014-06-03 08:34:43,2014-09-24 10:04:45,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Commercial Building,11234.0,2267 EAST 69 STREET,EAST 69 STREET,BROOKLYN,Closed,07/03/2014 08:34:43 AM,2014-09-24 10:04:45,18 BROOKLYN,BROOKLYN,40.616242109,-73.90596448,-73.91,40.62
1531698,28182630,2014-06-03 09:52:00,2014-06-04 12:00:00,DSNY,Bronx 08,Sanitation Condition,12 Dead Animals,Sidewalk,10471.0,,,BRONX,Closed,,2014-06-04 12:00:00,08 BRONX,BRONX,40.9022513035,-73.90783880949999,-73.91,40.9
1531699,28182631,2014-06-03 14:27:09,2014-06-26 09:42:18,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,Other (Explain Below),11231.0,349 COURT STREET,COURT STREET,BROOKLYN,Closed,07/18/2014 02:27:09 PM,2014-06-26 09:42:18,06 BROOKLYN,BROOKLYN,40.682171761599996,-73.9959798811,-74.0,40.68
1531700,28182644,2014-06-03 07:35:00,2014-06-03 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11231.0,100 LUQUER STREET,LUQUER STREET,BROOKLYN,Closed,,2014-06-03 12:00:00,06 BROOKLYN,BROOKLYN,40.6779805538,-74.00146373609999,-74.0,40.68
1531701,28182691,2014-06-03 00:00:00,2014-06-05 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11414.0,161-04 95 STREET,95 STREET,Howard Beach,Closed,07/03/2014 03:48:20 PM,2014-06-05 00:00:00,10 QUEENS,QUEENS,40.6558026404,-73.8370674393,-73.84,40.66
1531702,28182693,2014-06-03 00:00:00,2014-06-27 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027.0,494 MANHATTAN AVENUE,MANHATTAN AVENUE,NEW YORK,Closed,07/03/2014 10:38:22 AM,2014-06-27 00:00:00,10 MANHATTAN,MANHATTAN,40.8079465393,-73.9546800697,-73.95,40.81
1531703,28182694,2014-06-03 00:00:00,2014-03-10 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385.0,1719 CORNELIA STREET,CORNELIA STREET,Ridgewood,Pending,07/03/2014 09:32:04 AM,2014-06-03 09:44:58,05 QUEENS,QUEENS,40.7003802018,-73.9054238447,-73.91,40.7
1531704,28182701,2014-06-03 14:29:14,2014-06-05 14:24:59,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),Commercial Building,10012.0,210 LAFAYETTE STREET,LAFAYETTE STREET,NEW YORK,Closed,07/18/2014 02:29:14 PM,2014-06-05 14:24:59,02 MANHATTAN,MANHATTAN,40.7217348586,-73.9976333959,-74.0,40.72
1531705,28182766,2014-06-03 00:00:00,2014-06-27 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027.0,494 MANHATTAN AVENUE,MANHATTAN AVENUE,NEW YORK,Closed,07/03/2014 07:42:53 AM,2014-06-27 00:00:00,10 MANHATTAN,MANHATTAN,40.8079465393,-73.9546800697,-73.95,40.81
1531706,28182772,2014-06-03 03:20:13,2014-08-02 06:30:43,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10314.0,10 AKRON PLAZA,AKRON PLAZA,STATEN ISLAND,Closed,08/02/2014 03:20:13 AM,2014-08-02 06:30:43,02 STATEN ISLAND,STATEN ISLAND,40.6119193183,-74.1587087117,-74.16,40.61
1531707,28182780,2014-06-03 00:00:00,2014-05-08 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467.0,2856 BRONX PARK EAST,BRONX PARK EAST,BRONX,Pending,07/03/2014 08:26:17 AM,2014-06-03 08:32:59,11 BRONX,BRONX,40.8673578546,-73.8704628054,-73.87,40.87
1531708,28182784,2014-06-03 13:35:22,2014-08-03 06:37:59,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11217.0,59 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BROOKLYN,Closed,08/02/2014 01:35:22 PM,2014-08-03 06:37:59,02 BROOKLYN,BROOKLYN,40.6870550211,-73.9759929037,-73.98,40.69
1531709,28182815,2014-06-03 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11201.0,120 MONTAGUE STREET,MONTAGUE STREET,BROOKLYN,Closed,07/03/2014 06:03:14 PM,2014-06-25 00:00:00,02 BROOKLYN,BROOKLYN,40.694893720100005,-73.9946989216,-73.99,40.69
1531710,28182824,2014-06-03 19:30:00,2014-06-04 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11370.0,,,East Elmhurst,Closed,,2014-06-04 12:00:00,03 QUEENS,QUEENS,40.7631514649,-73.8858016827,-73.89,40.76
1531711,28182825,2014-06-03 13:41:00,2014-06-04 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11369.0,,,East Elmhurst,Closed,,2014-06-04 12:00:00,03 QUEENS,QUEENS,40.7619834446,-73.87895226319999,-73.88,40.76
1531712,28182967,2014-06-03 08:26:00,2014-06-06 12:00:00,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10065.0,,,NEW YORK,Closed,,2014-06-06 12:00:00,08 MANHATTAN,MANHATTAN,40.7643654379,-73.9616083156,-73.96,40.76
1531713,28182878,2014-06-03 00:00:00,2014-06-16 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot,11235.0,2769 EAST 15 STREET,EAST 15 STREET,BROOKLYN,Closed,07/03/2014 01:00:54 PM,2014-06-16 00:00:00,15 BROOKLYN,BROOKLYN,40.5839923777,-73.9535791813,-73.95,40.58
1531714,28182884,2014-06-03 00:00:00,2014-03-31 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10472.0,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRONX,Pending,07/03/2014 03:30:26 AM,2014-06-03 03:39:30,09 BRONX,BRONX,40.824594531500004,-73.8772991399,-73.88,40.82
1531715,28182888,2014-06-03 09:08:03,2014-08-03 06:37:55,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11226.0,15 LENOX ROAD,LENOX ROAD,BROOKLYN,Closed,08/02/2014 09:08:03 AM,2014-08-03 06:37:55,14 BROOKLYN,BROOKLYN,40.6536324331,-73.9586303085,-73.96,40.65
1531716,28182889,2014-06-03 21:29:16,2014-08-03 06:38:17,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10460.0,1460 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,BRONX,Closed,08/02/2014 09:29:16 PM,2014-08-03 06:38:17,03 BRONX,BRONX,40.8326526365,-73.8905535856,-73.89,40.83
1531717,28182890,2014-06-03 12:16:02,2014-08-03 06:38:07,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Pet/Animal,Restaurant/Bar/Deli/Bakery,10462.0,749 LYDIG AVENUE,LYDIG AVENUE,BRONX,Closed,08/02/2014 12:16:02 PM,2014-08-03 06:38:07,11 BRONX,BRONX,40.854471747699996,-73.8658934509,-73.87,40.85
1531718,28182891,2014-06-03 12:20:09,2014-08-03 06:38:11,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Other (Explain Below),11219.0,6308 14 AVENUE,14 AVENUE,BROOKLYN,Closed,08/02/2014 12:20:09 PM,2014-08-03 06:38:11,10 BROOKLYN,BROOKLYN,40.6257061723,-73.99824561289999,-74.0,40.63
1531719,28182892,2014-06-03 09:14:00,2014-06-04 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,11226.0,451 MARLBOROUGH ROAD,MARLBOROUGH ROAD,BROOKLYN,Closed,,2014-06-04 12:00:00,14 BROOKLYN,BROOKLYN,40.6387876866,-73.9639541492,-73.96,40.64
1531720,28182895,2014-06-03 03:18:31,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10472.0,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRONX,Pending,07/10/2014 03:18:31 AM,2014-06-03 09:43:36,09 BRONX,BRONX,40.824594531500004,-73.8772991399,-73.88,40.82
1531721,28182934,2014-06-03 13:41:00,2014-06-04 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11370.0,,,East Elmhurst,Closed,,2014-06-04 12:00:00,03 QUEENS,QUEENS,40.7574853456,-73.8876125711,-73.89,40.76
1531722,28182935,2014-06-03 13:41:00,2014-06-04 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11370.0,,,East Elmhurst,Closed,,2014-06-04 12:00:00,03 QUEENS,QUEENS,40.757977514400004,-73.8829625833,-73.88,40.76
1531723,28182973,2014-06-03 19:30:00,2014-06-04 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11369.0,,,East Elmhurst,Closed,,2014-06-04 12:00:00,03 QUEENS,QUEENS,40.7630088531,-73.8753224829,-73.88,40.76
1531724,28182963,2014-06-03 17:02:00,2014-06-07 12:00:00,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,10012.0,46 BOND STREET,BOND STREET,NEW YORK,Closed,,2014-06-07 12:00:00,02 MANHATTAN,MANHATTAN,40.7260741281,-73.9929358041,-73.99,40.73
1531725,28182964,2014-06-03 15:22:00,2014-06-04 12:00:00,DSNY,A - Bronx,Dirty Conditions,E1 Improper Disposal,Sidewalk,10463.0,2765 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,BRONX,Closed,,2014-06-04 12:00:00,08 BRONX,BRONX,40.8725170974,-73.9032517839,-73.9,40.87
1531726,28182965,2014-06-03 17:21:00,2014-06-04 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10459.0,1383 INTERVALE AVENUE,INTERVALE AVENUE,BRONX,Closed,,2014-06-04 12:00:00,03 BRONX,BRONX,40.8322237643,-73.892733305,-73.89,40.83
1531727,28182966,2014-06-03 09:22:00,2014-06-04 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11432.0,89-59 164 STREET,164 STREET,Jamaica,Closed,,2014-06-04 12:00:00,12 QUEENS,QUEENS,40.7070606287,-73.7969026021,-73.8,40.71
1531728,28182969,2014-06-03 11:32:01,2014-08-03 06:37:48,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11222.0,,,BROOKLYN,Closed,08/02/2014 11:32:01 AM,2014-08-03 06:37:48,01 BROOKLYN,BROOKLYN,40.7301988574,-73.9542458544,-73.95,40.73
1531729,28182981,2014-06-03 09:12:00,2014-06-04 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461.0,,,BRONX,Closed,,2014-06-04 12:00:00,10 BRONX,BRONX,40.851925733,-73.82930702739999,-73.83,40.85
1531730,28183009,2014-06-03 23:17:00,2014-06-09 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11211.0,169 MEEKER AVENUE,MEEKER AVENUE,BROOKLYN,Closed,,2014-06-09 12:00:00,01 BROOKLYN,BROOKLYN,40.7148220796,-73.95266200340001,-73.95,40.71
1531731,28183021,2014-06-03 10:38:00,2014-06-05 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11354.0,37-04 BOWNE STREET,BOWNE STREET,Flushing,Closed,,2014-06-05 12:00:00,07 QUEENS,QUEENS,40.7628230257,-73.82525769600001,-73.83,40.76
1531732,28183022,2014-06-03 13:59:00,2014-06-06 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11218.0,404 BEVERLY ROAD,BEVERLY ROAD,BROOKLYN,Closed,,2014-06-06 12:00:00,12 BROOKLYN,BROOKLYN,40.643061765,-73.9762249346,-73.98,40.64
1531733,28183052,2014-06-03 12:19:00,2014-06-04 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11220.0,4713 5 AVENUE,5 AVENUE,BROOKLYN,Closed,,2014-06-04 12:00:00,07 BROOKLYN,BROOKLYN,40.646651327,-74.0086990141,-74.01,40.65
1531734,28183053,2014-06-03 08:35:00,2014-06-07 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11354.0,136-93 37 AVENUE,37 AVENUE,Flushing,Closed,,2014-06-07 12:00:00,07 QUEENS,QUEENS,40.7619837401,-73.8293245499,-73.83,40.76
1531735,28183179,2014-06-03 09:08:00,2014-06-05 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11211.0,383 SOUTH 1 STREET,SOUTH 1 STREET,BROOKLYN,Closed,,2014-06-05 12:00:00,01 BROOKLYN,BROOKLYN,40.7104055392,-73.9521349086,-73.95,40.71
